dataset	BioGRID_Interaction_ID	A	B	Experimental_system	Author	PubMed_ID	A_sp_ID	B_sp_ID	A_species	B_species	interactor_sp_ID	interactor_name	Ob_ID	baseMean	log2FoldChange	lfcSE	pvalue	padj
BioGRID	3081635	ADARB1	SRSF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q07955	Homo sapiens	Homo sapiens	Q07955	SRSF1	Ocbimv22033217m	1833.85521364716	-0.66380882673742	0.214501909943602	0.000191294173812483	0.00441714214604487
BioGRID	3083424	ADARB1	RPL7L1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6DKI1	Homo sapiens	Homo sapiens	Q6DKI1	RPL7L1	Ocbimv22037121m	46247.8391044078	0.072764362304122	0.141325216205692	0.519719025110003	0.783017399199907
BioGRID	3083592	ADARB1	NCL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P19338	Homo sapiens	Homo sapiens	P19338	NCL	NA	NA	NA	NA	NA	NA
BioGRID	3083684	ADARB1	ZNF22	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P17026	Homo sapiens	Homo sapiens	P17026	ZNF22	Ocbimv22031085m	29.5953366459085	-0.743799255941302	0.429070771226836	0.00453219657380969	0.0485147916248817
BioGRID	3083758	ADARB1	RALY	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UKM9	Homo sapiens	Homo sapiens	Q9UKM9	RALY	NA	NA	NA	NA	NA	NA
BioGRID	3084812	ADARB1	MYBBP1A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BQG0	Homo sapiens	Homo sapiens	Q9BQG0	MYBBP1A	NA	NA	NA	NA	NA	NA
BioGRID	3085187	ADARB1	RBM19	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y4C8	Homo sapiens	Homo sapiens	Q9Y4C8	RBM19	Ocbimv22037472m	890.974963659068	0.129959324835381	0.116751581685534	0.20459452023429	0.516418604298323
BioGRID	3086071	ADARB1	GTPBP4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BZE4	Homo sapiens	Homo sapiens	Q9BZE4	GTPBP4	Ocbimv22009417m	30105.4049789607	0.107623236980168	0.206535573164523	0.266264180742139	0.5901018212379
BioGRID	3086182	ADARB1	RPL18A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02543	Homo sapiens	Homo sapiens	Q02543	RPL18A	Ocbimv22030855m	28184.9878587443	0.00625764768082053	0.143928023063822	0.967098502050298	0.989046520517183
BioGRID	3086333	ADARB1	ZC3HAV1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7Z2W4	Homo sapiens	Homo sapiens	Q7Z2W4	ZC3HAV1	NA	NA	NA	NA	NA	NA
BioGRID	3087142	ADARB1	ZNF483	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TF39	Homo sapiens	Homo sapiens	Q8TF39	ZNF483	Ocbimv22015524m	304.383550383643	0.138556963987092	0.135947357226472	0.222738652349342	0.538885068450774
BioGRID	3089539	ADARB1	ZNF768	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H5H4	Homo sapiens	Homo sapiens	Q9H5H4	ZNF768	Ocbimv22012703m	NA	NA	NA	NA	NA
BioGRID	3090244	ADARB1	ZNF624	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9P2J8	Homo sapiens	Homo sapiens	Q9P2J8	ZNF624	Ocbimv22015299m	213.947070594428	-0.0429282742452103	0.151027409835747	0.71417572714329	0.88998350451805
BioGRID	3090785	ADARB1	NVL	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15381	Homo sapiens	Homo sapiens	O15381	NVL	Ocbimv22005630m	1532.77622041353	0.0996272779548597	0.100436334432648	0.275727014182695	0.599629222288486
BioGRID	3092717	ADARB1	PRPF4B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13523	Homo sapiens	Homo sapiens	Q13523	PRPF4B	NA	NA	NA	NA	NA	NA
BioGRID	3093183	ADARB1	WHSC1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O96028	Homo sapiens	Homo sapiens	O96028	WHSC1	NA	NA	NA	NA	NA	NA
BioGRID	3094053	ADARB1	DDX21	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NR30	Homo sapiens	Homo sapiens	Q9NR30	DDX21	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
BioGRID	3094053	ADARB1	DDX21	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NR30	Homo sapiens	Homo sapiens	Q9NR30	DDX21	Ocbimv22008502m	14994.3155504649	0.566711498081297	0.19200048781608	0.000409428193753179	0.00796662754201629
BioGRID	3094481	ADARB1	CCDC86	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H6F5	Homo sapiens	Homo sapiens	Q9H6F5	CCDC86	NA	NA	NA	NA	NA	NA
BioGRID	3094538	ADARB1	DAP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P51398	Homo sapiens	Homo sapiens	P51398	DAP3	Ocbimv22037394m	4500.89338230634	-0.0436586969927248	0.149796305424606	0.726839924579512	0.895993141057732
BioGRID	3096056	ADARB1	POP1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q99575	Homo sapiens	Homo sapiens	Q99575	POP1	Ocbimv22014257m	1534.79864357449	0.290338366777695	0.171854286449286	0.0302111929386765	0.173784946015171
BioGRID	3096239	ADARB1	MOV10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9HCE1	Homo sapiens	Homo sapiens	Q9HCE1	MOV10	Ocbimv22007303m	2735.24261388076	-0.0719233395078296	0.120014402317488	0.48311199341024	0.761477551003058
BioGRID	3096244	ADARB1	WDR36	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NI36	Homo sapiens	Homo sapiens	Q8NI36	WDR36	Ocbimv22005121m	2719.70275605052	0.716791685151939	0.226506339661048	0.000138772092119934	0.00341389025575256
BioGRID	3096244	ADARB1	WDR36	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8NI36	Homo sapiens	Homo sapiens	Q8NI36	WDR36	Ocbimv22005121m	2719.70275605052	0.716791685151939	0.226506339661048	0.000138772092119934	0.00341389025575256
BioGRID	3096644	ADARB1	DNTTIP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5QJE6	Homo sapiens	Homo sapiens	Q5QJE6	DNTTIP2	NA	NA	NA	NA	NA	NA
BioGRID	3096822	ADARB1	GTPBP10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	A4D1E9	Homo sapiens	Homo sapiens	A4D1E9	GTPBP10	Ocbimv22015945m	2049.11141924446	0.419238258324916	0.126485003998628	0.000209763725124782	0.00470875340640093
BioGRID	3096843	ADARB1	NOL10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BSC4	Homo sapiens	Homo sapiens	Q9BSC4	NOL10	Ocbimv22021480m	1667.03727427097	0.161656641274508	0.144424409858417	0.172991674725935	0.474927620718205
BioGRID	3097876	ADARB1	CENPV	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7Z7K6	Homo sapiens	Homo sapiens	Q7Z7K6	CENPV	NA	NA	NA	NA	NA	NA
BioGRID	3099009	ADARB1	NOC4L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BVI4	Homo sapiens	Homo sapiens	Q9BVI4	NOC4L	Ocbimv22026713m	1718.43224982958	0.732566706639252	0.168060329450258	1.27001879609713e-06	8.37292531997027e-05
BioGRID	3100478	ADARB1	RSBN1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q5VWQ0	Homo sapiens	Homo sapiens	Q5VWQ0	RSBN1	NA	NA	NA	NA	NA	NA
BioGRID	3101413	ADARB1	STAU2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NUL3	Homo sapiens	Homo sapiens	Q9NUL3	STAU2	NA	NA	NA	NA	NA	NA
BioGRID	3101596	ADARB1	RPF1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H9Y2	Homo sapiens	Homo sapiens	Q9H9Y2	RPF1	Ocbimv22008885m	1417.43393289375	0.589714822999362	0.170413228065027	6.75985602800537e-05	0.00194437163651608
BioGRID	3103638	ADARB1	URB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O60287	Homo sapiens	Homo sapiens	O60287	URB1	NA	NA	NA	NA	NA	NA
BioGRID	3103688	ADARB1	GLYR1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q49A26	Homo sapiens	Homo sapiens	Q49A26	GLYR1	Ocbimv22024900m	NA	NA	NA	NA	NA
BioGRID	3104275	ADARB1	BMS1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14692	Homo sapiens	Homo sapiens	Q14692	BMS1	NA	NA	NA	NA	NA	NA
BioGRID	3105101	ADARB1	SURF6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O75683	Homo sapiens	Homo sapiens	O75683	SURF6	NA	NA	NA	NA	NA	NA
BioGRID	3105990	ADARB1	PRR3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P79522	Homo sapiens	Homo sapiens	P79522	PRR3	NA	NA	NA	NA	NA	NA
BioGRID	3106975	ADARB1	IMP3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NV31	Homo sapiens	Homo sapiens	Q9NV31	IMP3	Ocbimv22038743m	50713.7788638288	0.270797331127202	0.160877425717165	0.0363724203387772	0.197217637336525
BioGRID	3107014	ADARB1	KIAA0020	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q15397	Homo sapiens	Homo sapiens	Q15397	KIAA0020	Ocbimv22027702m	9270.56288993957	0.622328889478947	0.112862288538111	4.59779408068416e-09	7.28853683003736e-07
BioGRID	3107712	ADARB1	NMNAT1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9HAN9	Homo sapiens	Homo sapiens	Q9HAN9	NMNAT1	Ocbimv22014927m	NA	NA	NA	NA	NA
BioGRID	3107977	ADARB1	RPL26	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61254	Homo sapiens	Homo sapiens	P61254	RPL26	Ocbimv22006142m	26675.9210452445	0.502670128837975	0.17386057191561	0.00067488990509192	0.0118208370279197
BioGRID	3107979	ADARB1	RPL30	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62888	Homo sapiens	Homo sapiens	P62888	RPL30	Ocbimv22024380m	14251.6267878706	0.533700861039236	0.179441631231153	0.00037002435186608	0.00737878242869625
BioGRID	3107980	ADARB1	RPL27A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46776	Homo sapiens	Homo sapiens	P46776	RPL27A	Ocbimv22027260m	42920.4814840483	0.285950434176336	0.167208649243714	0.0310671317557278	0.177059433801529
BioGRID	3107985	ADARB1	RPL29	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P47914	Homo sapiens	Homo sapiens	P47914	RPL29	NA	NA	NA	NA	NA	NA
BioGRID	3109186	ADARB1	GLE1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q53GS7	Homo sapiens	Homo sapiens	Q53GS7	GLE1	NA	NA	NA	NA	NA	NA
BioGRID	3109326	ADARB1	RBM28	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NW13	Homo sapiens	Homo sapiens	Q9NW13	RBM28	NA	NA	NA	NA	NA	NA
BioGRID	3110321	ADARB1	FTSJ3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8IY81	Homo sapiens	Homo sapiens	Q8IY81	FTSJ3	Ocbimv22017422m	4233.57659710318	0.364523171959211	0.232009604479414	0.0240660240118822	0.14931763778763
BioGRID	3110837	ADARB1	WDR46	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15213	Homo sapiens	Homo sapiens	O15213	WDR46	NA	NA	NA	NA	NA	NA
BioGRID	3111328	ADARB1	GNL2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13823	Homo sapiens	Homo sapiens	Q13823	GNL2	Ocbimv22023402m	8041.63852265731	0.213657795809804	0.143407979329184	0.0697227600049862	0.290043803488235
BioGRID	3111791	ADARB1	CTCF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P49711	Homo sapiens	Homo sapiens	P49711	CTCF	NA	NA	NA	NA	NA	NA
BioGRID	3112570	ADARB1	MRPS9	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P82933	Homo sapiens	Homo sapiens	P82933	MRPS9	Ocbimv22035542m	3409.87153770372	0.395276211685551	0.254010342405531	0.0206571625370832	0.135386440134503
BioGRID	3112576	ADARB1	MRPS5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P82675	Homo sapiens	Homo sapiens	P82675	MRPS5	Ocbimv22012437m	9208.52501837077	0.551943619993746	0.185876838965782	0.000397068044234993	0.00777520402788257
BioGRID	3114098	ADARB1	LYAR	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NX58	Homo sapiens	Homo sapiens	Q9NX58	LYAR	NA	NA	NA	NA	NA	NA
BioGRID	3114319	ADARB1	RSL1D1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O76021	Homo sapiens	Homo sapiens	O76021	RSL1D1	Ocbimv22012710m	1818.74934916403	0.671835781215062	0.215712754628463	0.000181244440501469	0.00424412811421572
BioGRID	3114320	ADARB1	NOC2L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9Y3T9	Homo sapiens	Homo sapiens	Q9Y3T9	NOC2L	Ocbimv22028990m	1458.56277840309	0.482180451198117	0.297736593472493	0.0121191830846155	0.0954948308010603
BioGRID	3114812	ADARB1	CDK12	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NYV4	Homo sapiens	Homo sapiens	Q9NYV4	CDK12	NA	NA	NA	NA	NA	NA
BioGRID	3115957	ADARB1	GNL3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BVP2	Homo sapiens	Homo sapiens	Q9BVP2	GNL3	Ocbimv22007875m	5974.37235817832	1.10430795173379	0.160357849613488	4.03445903366002e-13	1.89733884254641e-10
BioGRID	3116557	ADARB1	RPL13A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P40429	Homo sapiens	Homo sapiens	P40429	RPL13A	Ocbimv22020433m	42618.4877300169	0.297041656605423	0.165789559404304	0.0241229499611725	0.149500830014145
BioGRID	3116559	ADARB1	ZNF771	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q7L3S4	Homo sapiens	Homo sapiens	Q7L3S4	ZNF771	Ocbimv22005847m	75.6766595165942	0.0298003462550139	0.164264298622475	0.808403631727761	0.931962954586625
BioGRID	3116664	ADARB1	RPLP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P05387	Homo sapiens	Homo sapiens	P05387	RPLP2	Ocbimv22010428m	43221.4364699669	0.258107878907032	0.184342892627945	0.0631200056880317	0.273674785974066
BioGRID	3116669	ADARB1	RPS3A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61247	Homo sapiens	Homo sapiens	P61247	RPS3A	Ocbimv22032319m	50277.3353733543	0.339721385161919	0.163335128548977	0.010725556457177	0.0883887343902343
BioGRID	3117321	ADARB1	DDX27	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96GQ7	Homo sapiens	Homo sapiens	Q96GQ7	DDX27	Ocbimv22005799m	4320.08861713086	0.634198040110172	0.143128163213753	1.25547482230498e-06	8.30919013573545e-05
BioGRID	3120164	ADARB1	BRIX1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TDN6	Homo sapiens	Homo sapiens	Q8TDN6	BRIX1	Ocbimv22017853m	3753.02201230705	0.77237032348079	0.181367550218751	1.87664342145148e-06	0.000117007381632065
BioGRID	3121050	ADARB1	PPAN-P2RY11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NQ55	Homo sapiens	Homo sapiens	Q9NQ55	PPAN-P2RY11	Ocbimv22000716m	4490.16896503476	0.094584317631147	0.129623826411153	0.389912057441876	0.696647152636824
BioGRID	3121442	ADARB1	RPL37A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P61513	Homo sapiens	Homo sapiens	P61513	RPL37A	Ocbimv22008849m	17440.0749835505	0.207495141276276	0.154293324072613	0.095451673696881	0.347709769778581
BioGRID	3121461	ADARB1	RPL32	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62910	Homo sapiens	Homo sapiens	P62910	RPL32	Ocbimv22002875m	49207.8065808528	0.48694235732916	0.197438903839163	0.00207238316738521	0.027389431304032
BioGRID	3122626	ADARB1	SDAD1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NVU7	Homo sapiens	Homo sapiens	Q9NVU7	SDAD1	NA	NA	NA	NA	NA	NA
BioGRID	3123516	ADARB1	CEBPZ	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q03701	Homo sapiens	Homo sapiens	Q03701	CEBPZ	Ocbimv22037159m	4715.94143528543	0.43146909786668	0.15768012719739	0.00125838481256898	0.018629509053651
BioGRID	3125044	ADARB1	ZNF845	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96IR2	Homo sapiens	Homo sapiens	Q96IR2	ZNF845	Ocbimv22004025m	1120.08706583202	-0.294271877159236	0.0910492017301117	0.000507650339762276	0.00945921785906207
BioGRID	3125306	ADARB1	ZSCAN25	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6NSZ9	Homo sapiens	Homo sapiens	Q6NSZ9	ZSCAN25	NA	NA	NA	NA	NA	NA
BioGRID	3125512	ADARB1	ZBTB24	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O43167	Homo sapiens	Homo sapiens	O43167	ZBTB24	NA	NA	NA	NA	NA	NA
BioGRID	3126051	ADARB1	C8orf33	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9H7E9	Homo sapiens	Homo sapiens	Q9H7E9	C8orf33	NA	NA	NA	NA	NA	NA
BioGRID	3127472	ADARB1	RPS8	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62241	Homo sapiens	Homo sapiens	P62241	RPS8	Ocbimv22030732m	60906.7795563475	0.328672040341835	0.171006133540898	0.0204350327979497	0.134377842102015
BioGRID	3127473	ADARB1	RPS10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46783	Homo sapiens	Homo sapiens	P46783	RPS10	Ocbimv22030652m	47923.4755691725	0.289632076315191	0.162340194951263	0.0264566701442579	0.159092253306916
BioGRID	3127474	ADARB1	RPS13	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62277	Homo sapiens	Homo sapiens	P62277	RPS13	Ocbimv22001297m	33529.1206261033	0.175576770914554	0.141180944789337	0.128001871836864	0.407701638742612
BioGRID	3128102	ADARB1	RPL26L1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UNX3	Homo sapiens	Homo sapiens	Q9UNX3	RPL26L1	Ocbimv22006142m	26675.9210452445	0.502670128837975	0.17386057191561	0.00067488990509192	0.0118208370279197
BioGRID	3128470	ADARB1	ZNF512	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96ME7	Homo sapiens	Homo sapiens	Q96ME7	ZNF512	NA	NA	NA	NA	NA	NA
BioGRID	3129831	ADARB1	DDX10	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13206	Homo sapiens	Homo sapiens	Q13206	DDX10	Ocbimv22036413m	4341.71300884066	0.3801060303981	0.138726447439521	0.0015826542307402	0.022273194228826
BioGRID	3129851	ADARB1	RPL3	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P39023	Homo sapiens	Homo sapiens	P39023	RPL3	Ocbimv22027429m	47141.8980648077	0.110985058475428	0.181813803972704	0.384761353380059	0.692796318570935
BioGRID	3129852	ADARB1	RPL5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46777	Homo sapiens	Homo sapiens	P46777	RPL5	Ocbimv22027341m	39219.0621427881	0.283396349283478	0.173059434325793	0.0369253193117671	0.199094755683226
BioGRID	3129853	ADARB1	RPL4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P36578	Homo sapiens	Homo sapiens	P36578	RPL4	Ocbimv22038731m	63950.2278790144	0.0183450580300053	0.156365596951411	0.799532197030676	0.928373318119196
BioGRID	3129856	ADARB1	RPL6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q02878	Homo sapiens	Homo sapiens	Q02878	RPL6	Ocbimv22018378m	49574.4727075452	0.312490378876711	0.133375722142901	0.00664606550448864	0.064135441292803
BioGRID	3130325	ADARB1	NOC3L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8WTT2	Homo sapiens	Homo sapiens	Q8WTT2	NOC3L	Ocbimv22010796m	3887.18261442406	0.801624909932048	0.16294099789105	6.80283842907804e-08	7.64763712961335e-06
BioGRID	3131204	ADARB1	PRKRA	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O75569	Homo sapiens	Homo sapiens	O75569	PRKRA	Ocbimv22018483m	15028.7875434249	-0.0960358926357351	0.173964612118359	0.449096476274723	0.73999458903409
BioGRID	3131892	ADARB1	SRSF5	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q13243	Homo sapiens	Homo sapiens	Q13243	SRSF5	Ocbimv22018215m	6619.30385199918	0.553676108575969	0.156205667318889	4.8982851489556e-05	0.00151717795881537
BioGRID	3132917	ADARB1	FYTTD1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q96QD9	Homo sapiens	Homo sapiens	Q96QD9	FYTTD1	NA	NA	NA	NA	NA	NA
BioGRID	3133074	ADARB1	PDCD11	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14690	Homo sapiens	Homo sapiens	Q14690	PDCD11	NA	NA	NA	NA	NA	NA
BioGRID	3133347	ADARB1	BBX	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8WY36	Homo sapiens	Homo sapiens	Q8WY36	BBX	NA	NA	NA	NA	NA	NA
BioGRID	3134808	ADARB1	DDX24	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9GZR7	Homo sapiens	Homo sapiens	Q9GZR7	DDX24	Ocbimv22015589m	2445.91553211504	0.623696340101981	0.130863105057957	2.5930329933335e-07	2.39893809747185e-05
BioGRID	3135310	ADARB1	ZCRB1	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8TBF4	Homo sapiens	Homo sapiens	Q8TBF4	ZCRB1	Ocbimv22011011m	1360.26115018976	0.491147731044257	0.185219015946684	0.00126216669133312	0.0186659106547939
BioGRID	3136219	ADARB1	RRP1B	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q14684	Homo sapiens	Homo sapiens	Q14684	RRP1B	NA	NA	NA	NA	NA	NA
BioGRID	3136299	ADARB1	H2AFX	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P16104	Homo sapiens	Homo sapiens	P16104	H2AFX	Ocbimv22018720m	254.464266263178	-0.522221644689077	0.283357966281757	0.00699635236705386	0.0663593783597296
BioGRID	3137025	ADARB1	ZNF777	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9ULD5	Homo sapiens	Homo sapiens	Q9ULD5	ZNF777	NA	NA	NA	NA	NA	NA
BioGRID	3137419	ADARB1	LLPH	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRT6	Homo sapiens	Homo sapiens	Q9BRT6	LLPH	NA	NA	NA	NA	NA	NA
BioGRID	3138577	ADARB1	RPS6	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P62753	Homo sapiens	Homo sapiens	P62753	RPS6	Ocbimv22007935m	123991.54008961	0.205207598753531	0.144397674766427	0.0846853166196319	0.32471335494716
BioGRID	3138935	ADARB1	BEND7	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q8N7W2	Homo sapiens	Homo sapiens	Q8N7W2	BEND7	NA	NA	NA	NA	NA	NA
BioGRID	3139631	ADARB1	CENPU	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q71F23	Homo sapiens	Homo sapiens	Q71F23	CENPU	NA	NA	NA	NA	NA	NA
BioGRID	3139681	ADARB1	MRTO4	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9UKD2	Homo sapiens	Homo sapiens	Q9UKD2	MRTO4	Ocbimv22003452m	5325.36806533154	0.517187130978564	0.359217727107389	0.0158262196882241	0.114234551254102
BioGRID	3139753	ADARB1	NKRF	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	O15226	Homo sapiens	Homo sapiens	O15226	NKRF	Ocbimv22004994m	2123.74256045683	0.473751135851425	0.227179179244357	0.00539985787134875	0.0548149497456865
BioGRID	3139990	ADARB1	SPATS2L	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9NUQ6	Homo sapiens	Homo sapiens	Q9NUQ6	SPATS2L	NA	NA	NA	NA	NA	NA
BioGRID	3140228	ADARB1	CCDC137	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q6PK04	Homo sapiens	Homo sapiens	Q6PK04	CCDC137	Ocbimv22009427m	1139.98344718019	0.401732474058745	0.158675211498449	0.00255452081962759	0.031908328449505
BioGRID	3142511	ADARB1	C7orf50	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	Q9BRJ6	Homo sapiens	Homo sapiens	Q9BRJ6	C7orf50	Ocbimv22014173m	NA	NA	NA	NA	NA
BioGRID	3143749	ADARB1	NOP2	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P46087	Homo sapiens	Homo sapiens	P46087	NOP2	NA	NA	NA	NA	NA	NA
BioGRID	3144317	ADARB1	RPL35A	Affinity Capture-MS	Huttlin EL (2021)	PUBMED:33961781	P78563	P18077	Homo sapiens	Homo sapiens	P18077	RPL35A	Ocbimv22030932m	21574.5911625267	0.47718427272031	0.16959842613892	0.000761376058656342	0.0128739676434191
